participant_id,block,block_number,trial_number,timestamp_ms,left_option_shape,right_option_shape,left_option_prob,right_option_prob,selected_option,selected_shape,response_time_ms,feedback,points_earned,total_points,state,state_duration_ms,is_practice,source_file
PG59,80/20,1,4,140104,circle,square,0.2,0.8,1.0,square,430.0,positive,0.5,0.75,5,1015,False,participant_PG59.csv
PG59,80/20,1,5,142402,square,circle,0.8,0.2,1.0,circle,263.0,negative,-0.25,0.5,5,1010,False,participant_PG59.csv
PG59,80/20,1,6,144682,square,circle,0.8,0.2,0.0,square,246.0,negative,-0.25,0.25,5,1006,False,participant_PG59.csv
PG59,80/20,1,7,147099,circle,square,0.2,0.8,1.0,square,381.0,positive,0.5,0.75,5,1010,False,participant_PG59.csv
PG59,80/20,1,8,149355,circle,square,0.2,0.8,1.0,square,215.0,positive,0.5,1.25,5,1012,False,participant_PG59.csv
PG59,80/20,1,9,151570,square,circle,0.8,0.2,1.0,circle,181.0,negative,-0.25,1.0,5,1006,False,participant_PG59.csv
PG59,80/20,1,10,153881,circle,square,0.2,0.8,1.0,square,266.0,positive,0.5,1.5,5,1014,False,participant_PG59.csv
PG59,80/20,1,11,156058,circle,square,0.2,0.8,0.0,circle,132.0,negative,-0.25,1.25,5,1014,False,participant_PG59.csv
PG59,80/20,1,12,158382,square,circle,0.8,0.2,1.0,circle,282.0,negative,-0.25,1.0,5,1009,False,participant_PG59.csv
PG59,80/20,1,13,160618,circle,square,0.2,0.8,0.0,circle,197.0,negative,-0.25,0.75,5,1011,False,participant_PG59.csv
PG59,80/20,1,14,162901,circle,square,0.2,0.8,1.0,square,246.0,positive,0.5,1.25,5,1014,False,participant_PG59.csv
PG59,80/20,1,15,165170,square,circle,0.8,0.2,1.0,circle,232.0,negative,-0.25,1.0,5,1014,False,participant_PG59.csv
PG59,80/20,1,16,167521,circle,square,0.2,0.8,1.0,square,316.0,positive,0.5,1.5,5,1007,False,participant_PG59.csv
PG59,80/20,1,17,169754,circle,square,0.2,0.8,0.0,circle,198.0,negative,-0.25,1.25,5,1012,False,participant_PG59.csv
PG59,80/20,1,18,172107,square,circle,0.8,0.2,1.0,circle,316.0,negative,-0.25,1.0,5,1012,False,participant_PG59.csv
PG59,80/20,1,19,174490,circle,square,0.2,0.8,1.0,square,348.0,negative,-0.25,0.75,5,1011,False,participant_PG59.csv
PG59,80/20,1,20,176792,circle,square,0.2,0.8,1.0,square,265.0,positive,0.5,1.25,5,1009,False,participant_PG59.csv
PG59,80/20,1,21,179088,circle,square,0.2,0.8,1.0,square,266.0,positive,0.5,1.75,5,1010,False,participant_PG59.csv
PG59,80/20,1,22,181425,square,circle,0.8,0.2,1.0,circle,299.0,negative,-0.25,1.5,5,1007,False,participant_PG59.csv
PG59,80/20,1,23,183719,square,circle,0.8,0.2,1.0,circle,261.0,negative,-0.25,1.25,5,1007,False,participant_PG59.csv
PG59,80/20,1,24,186105,circle,square,0.2,0.8,1.0,square,350.0,positive,0.5,1.75,5,1011,False,participant_PG59.csv
PG59,80/20,1,25,188459,square,circle,0.8,0.2,1.0,circle,315.0,negative,-0.25,1.5,5,1011,False,participant_PG59.csv
PG59,80/20,1,26,190932,square,circle,0.8,0.2,1.0,circle,432.0,negative,-0.25,1.25,5,1010,False,participant_PG59.csv
PG59,80/20,1,27,193460,circle,square,0.2,0.8,0.0,circle,480.0,negative,-0.25,1.0,5,1014,False,participant_PG59.csv
PG59,80/20,1,28,195799,square,circle,0.8,0.2,1.0,circle,317.0,positive,0.5,1.5,5,1004,False,participant_PG59.csv
PG59,80/20,1,29,198264,square,circle,0.8,0.2,1.0,circle,429.0,negative,-0.25,1.25,5,1005,False,participant_PG59.csv
PG59,80/20,1,30,200443,circle,square,0.2,0.8,0.0,circle,148.0,negative,-0.25,1.0,5,1008,False,participant_PG59.csv
PG59,80/20,1,31,202737,square,circle,0.8,0.2,1.0,circle,263.0,negative,-0.25,0.75,5,1006,False,participant_PG59.csv
PG59,80/20,1,32,204986,square,circle,0.8,0.2,1.0,circle,213.0,negative,-0.25,0.5,5,1005,False,participant_PG59.csv
PG59,80/20,1,33,207269,square,circle,0.8,0.2,1.0,circle,245.0,positive,0.5,1.0,5,1012,False,participant_PG59.csv
PG59,80/20,1,34,209570,circle,square,0.2,0.8,0.0,circle,267.0,negative,-0.25,0.75,5,1012,False,participant_PG59.csv
PG59,80/20,1,35,211898,square,circle,0.8,0.2,1.0,circle,295.0,negative,-0.25,0.5,5,1014,False,participant_PG59.csv
PG59,80/20,1,36,214272,square,circle,0.8,0.2,1.0,circle,334.0,negative,-0.25,0.25,5,1015,False,participant_PG59.csv
PG59,80/20,1,37,216636,circle,square,0.2,0.8,1.0,square,329.0,negative,-0.25,0.0,5,1012,False,participant_PG59.csv
PG59,80/20,1,38,219129,square,circle,0.8,0.2,1.0,circle,463.0,negative,-0.25,-0.25,5,1008,False,participant_PG59.csv
PG59,80/20,1,39,221436,circle,square,0.2,0.8,1.0,square,266.0,negative,-0.25,-0.5,5,1013,False,participant_PG59.csv
PG59,80/20,1,40,223956,square,circle,0.8,0.2,1.0,circle,482.0,negative,-0.25,-0.75,5,1011,False,participant_PG59.csv
PG59,80/20,1,41,226402,circle,square,0.2,0.8,1.0,square,400.0,positive,0.5,-0.25,5,1013,False,participant_PG59.csv
PG59,80/20,1,42,228918,circle,square,0.2,0.8,1.0,square,486.0,positive,0.5,0.25,5,1003,False,participant_PG59.csv
PG59,80/20,1,43,231509,square,circle,0.8,0.2,1.0,circle,548.0,negative,-0.25,0.0,5,1015,False,participant_PG59.csv
PG59,80/20,1,44,233852,square,circle,0.8,0.2,0.0,square,299.0,positive,0.5,0.5,5,1011,False,participant_PG59.csv
PG59,80/20,1,45,236199,square,circle,0.8,0.2,1.0,circle,311.0,negative,-0.25,0.25,5,1008,False,participant_PG59.csv
PG59,80/20,1,46,238521,circle,square,0.2,0.8,0.0,circle,300.0,positive,0.5,0.75,5,1002,False,participant_PG59.csv
PG59,80/20,1,47,240882,circle,square,0.2,0.8,1.0,square,319.0,positive,0.5,1.25,5,1012,False,participant_PG59.csv
PG59,80/20,1,48,243171,square,circle,0.8,0.2,0.0,square,250.0,negative,-0.25,1.0,5,1008,False,participant_PG59.csv
PG59,80/20,1,49,245451,square,circle,0.8,0.2,0.0,square,249.0,positive,0.5,1.5,5,1009,False,participant_PG59.csv
PG59,80/20,1,50,247766,square,circle,0.8,0.2,1.0,circle,297.0,negative,-0.25,1.25,5,1002,False,participant_PG59.csv
PG59,80/20,1,51,250105,circle,square,0.2,0.8,0.0,circle,301.0,negative,-0.25,1.0,5,1005,False,participant_PG59.csv
PG59,80/20,1,52,252211,square,circle,0.8,0.2,0.0,square,67.0,positive,0.5,1.5,5,1011,False,participant_PG59.csv
PG59,80/20,1,53,255025,square,circle,0.8,0.2,0.0,square,778.0,positive,0.5,2.0,5,1013,False,participant_PG59.csv
PG59,80/20,1,54,257379,circle,square,0.2,0.8,0.0,circle,313.0,negative,-0.25,1.75,5,1014,False,participant_PG59.csv
PG59,80/20,1,55,259687,circle,square,0.2,0.8,0.0,circle,283.0,negative,-0.25,1.5,5,1001,False,participant_PG59.csv
PG59,80/20,1,56,262048,square,circle,0.8,0.2,0.0,square,329.0,positive,0.5,2.0,5,1006,False,participant_PG59.csv
PG59,80/20,1,57,264333,square,circle,0.8,0.2,0.0,square,250.0,positive,0.5,2.5,5,1005,False,participant_PG59.csv
PG59,80/20,1,58,266686,circle,square,0.2,0.8,0.0,circle,316.0,negative,-0.25,2.25,5,1008,False,participant_PG59.csv
PG59,80/20,1,59,269086,circle,square,0.2,0.8,1.0,square,361.0,positive,0.5,2.75,5,1008,False,participant_PG59.csv
PG59,80/20,1,60,271436,square,circle,0.8,0.2,0.0,square,316.0,positive,0.5,3.25,5,1007,False,participant_PG59.csv
PG59,50/50,2,1,281782,circle,square,0.5,0.5,,,,,0.0,3.25,5,1007,False,participant_PG59.csv
PG59,50/50,2,2,283922,square,circle,0.5,0.5,1.0,circle,98.0,negative,-0.25,3.0,5,1012,False,participant_PG59.csv
PG59,50/50,2,3,286400,square,circle,0.5,0.5,1.0,circle,446.0,positive,0.5,3.5,5,1005,False,participant_PG59.csv
PG59,50/50,2,4,289449,square,circle,0.5,0.5,,,,,0.0,3.5,5,1008,False,participant_PG59.csv
PG59,50/50,2,5,291757,square,circle,0.5,0.5,1.0,circle,263.0,negative,-0.25,3.25,5,1015,False,participant_PG59.csv
PG59,50/50,2,6,294247,circle,square,0.5,0.5,1.0,square,450.0,negative,-0.25,3.0,5,1010,False,participant_PG59.csv
PG59,50/50,2,7,296734,circle,square,0.5,0.5,1.0,square,447.0,negative,-0.25,2.75,5,1010,False,participant_PG59.csv
PG59,50/50,2,8,299181,square,circle,0.5,0.5,1.0,circle,410.0,positive,0.5,3.25,5,1011,False,participant_PG59.csv
PG59,50/50,2,9,301539,circle,square,0.5,0.5,1.0,square,332.0,negative,-0.25,3.0,5,1001,False,participant_PG59.csv
PG59,50/50,2,10,303941,circle,square,0.5,0.5,0.0,circle,362.0,positive,0.5,3.5,5,1010,False,participant_PG59.csv
PG59,50/50,2,11,306133,square,circle,0.5,0.5,0.0,square,148.0,negative,-0.25,3.25,5,1014,False,participant_PG59.csv
PG59,50/50,2,12,308459,square,circle,0.5,0.5,1.0,circle,297.0,negative,-0.25,3.0,5,1007,False,participant_PG59.csv
PG59,50/50,2,13,310860,square,circle,0.5,0.5,0.0,square,381.0,positive,0.5,3.5,5,1006,False,participant_PG59.csv
PG59,50/50,2,14,313342,circle,square,0.5,0.5,0.0,circle,445.0,negative,-0.25,3.25,5,1010,False,participant_PG59.csv
PG59,50/50,2,15,315743,square,circle,0.5,0.5,0.0,square,361.0,negative,-0.25,3.0,5,1013,False,participant_PG59.csv
PG59,50/50,2,16,318361,square,circle,0.5,0.5,0.0,square,577.0,negative,-0.25,2.75,5,1011,False,participant_PG59.csv
PG59,50/50,2,17,320456,square,circle,0.5,0.5,0.0,square,65.0,positive,0.5,3.25,5,1008,False,participant_PG59.csv
PG59,50/50,2,18,322784,square,circle,0.5,0.5,0.0,square,296.0,negative,-0.25,3.0,5,1012,False,participant_PG59.csv
PG59,50/50,2,19,325251,square,circle,0.5,0.5,0.0,square,445.0,negative,-0.25,2.75,5,1006,False,participant_PG59.csv
PG59,50/50,2,20,327571,circle,square,0.5,0.5,1.0,square,282.0,positive,0.5,3.25,5,1012,False,participant_PG59.csv
PG59,50/50,2,21,330317,circle,square,0.5,0.5,0.0,circle,718.0,negative,-0.25,3.0,5,1008,False,participant_PG59.csv
PG59,50/50,2,22,332591,square,circle,0.5,0.5,1.0,circle,235.0,positive,0.5,3.5,5,1009,False,participant_PG59.csv
PG59,50/50,2,23,335018,square,circle,0.5,0.5,0.0,square,398.0,negative,-0.25,3.25,5,1011,False,participant_PG59.csv
PG59,50/50,2,24,337450,square,circle,0.5,0.5,0.0,square,398.0,negative,-0.25,3.0,5,1008,False,participant_PG59.csv
PG59,50/50,2,25,339869,circle,square,0.5,0.5,0.0,circle,380.0,negative,-0.25,2.75,5,1008,False,participant_PG59.csv
PG59,50/50,2,26,342253,circle,square,0.5,0.5,0.0,circle,347.0,negative,-0.25,2.5,5,1004,False,participant_PG59.csv
PG59,50/50,2,27,344605,circle,square,0.5,0.5,1.0,square,316.0,negative,-0.25,2.25,5,1007,False,participant_PG59.csv
PG59,50/50,2,28,346962,square,circle,0.5,0.5,0.0,square,315.0,negative,-0.25,2.0,5,1011,False,participant_PG59.csv
PG59,50/50,2,29,349280,square,circle,0.5,0.5,0.0,square,282.0,positive,0.5,2.5,5,1010,False,participant_PG59.csv
PG59,50/50,2,30,351355,circle,square,0.5,0.5,1.0,square,33.0,positive,0.5,3.0,5,1011,False,participant_PG59.csv
PG59,50/50,2,31,353702,circle,square,0.5,0.5,1.0,square,313.0,positive,0.5,3.5,5,1010,False,participant_PG59.csv
PG59,50/50,2,32,356066,circle,square,0.5,0.5,1.0,square,318.0,positive,0.5,4.0,5,1015,False,participant_PG59.csv
PG59,50/50,2,33,358374,circle,square,0.5,0.5,0.0,circle,266.0,negative,-0.25,3.75,5,1016,False,participant_PG59.csv
PG59,50/50,2,34,360761,circle,square,0.5,0.5,1.0,square,349.0,negative,-0.25,3.5,5,1010,False,participant_PG59.csv
PG59,50/50,2,35,363076,square,circle,0.5,0.5,0.0,square,281.0,negative,-0.25,3.25,5,1006,False,participant_PG59.csv
PG59,50/50,2,36,365362,square,circle,0.5,0.5,1.0,circle,243.0,negative,-0.25,3.0,5,1011,False,participant_PG59.csv
PG59,50/50,2,37,367730,square,circle,0.5,0.5,0.0,square,330.0,negative,-0.25,2.75,5,1011,False,participant_PG59.csv
PG59,50/50,2,38,370023,square,circle,0.5,0.5,0.0,square,248.0,positive,0.5,3.25,5,1011,False,participant_PG59.csv
PG59,50/50,2,39,372428,square,circle,0.5,0.5,0.0,square,364.0,positive,0.5,3.75,5,1010,False,participant_PG59.csv
PG59,50/50,2,40,374756,circle,square,0.5,0.5,0.0,circle,295.0,positive,0.5,4.25,5,1007,False,participant_PG59.csv
PG59,50/50,2,41,376825,square,circle,0.5,0.5,1.0,circle,32.0,positive,0.5,4.75,5,1009,False,participant_PG59.csv
PG59,50/50,2,42,379169,circle,square,0.5,0.5,1.0,square,297.0,negative,-0.25,4.5,5,1014,False,participant_PG59.csv
PG59,50/50,2,43,381553,square,circle,0.5,0.5,1.0,circle,350.0,negative,-0.25,4.25,5,1004,False,participant_PG59.csv
PG59,50/50,2,44,383624,circle,square,0.5,0.5,0.0,circle,33.0,positive,0.5,4.75,5,1015,False,participant_PG59.csv
PG59,50/50,2,45,385992,circle,square,0.5,0.5,1.0,square,329.0,positive,0.5,5.25,5,1014,False,participant_PG59.csv
PG59,50/50,2,46,388294,square,circle,0.5,0.5,1.0,circle,266.0,negative,-0.25,5.0,5,1006,False,participant_PG59.csv
PG59,50/50,2,47,390594,circle,square,0.5,0.5,0.0,circle,265.0,positive,0.5,5.5,5,1008,False,participant_PG59.csv
PG59,50/50,2,48,392809,circle,square,0.5,0.5,1.0,square,183.0,positive,0.5,6.0,5,1008,False,participant_PG59.csv
PG59,50/50,2,49,394914,circle,square,0.5,0.5,1.0,square,66.0,negative,-0.25,5.75,5,1010,False,participant_PG59.csv
PG59,50/50,2,50,397055,circle,square,0.5,0.5,0.0,circle,99.0,positive,0.5,6.25,5,1009,False,participant_PG59.csv
PG59,50/50,2,51,399358,square,circle,0.5,0.5,0.0,square,264.0,positive,0.5,6.75,5,1008,False,participant_PG59.csv
PG59,50/50,2,52,401674,square,circle,0.5,0.5,0.0,square,281.0,negative,-0.25,6.5,5,1010,False,participant_PG59.csv
PG59,50/50,2,53,403955,circle,square,0.5,0.5,1.0,square,250.0,negative,-0.25,6.25,5,1015,False,participant_PG59.csv
PG59,50/50,2,54,406224,square,circle,0.5,0.5,0.0,square,231.0,negative,-0.25,6.0,5,1011,False,participant_PG59.csv
PG59,50/50,2,55,408402,circle,square,0.5,0.5,1.0,square,147.0,negative,-0.25,5.75,5,1000,False,participant_PG59.csv
PG59,50/50,2,56,410718,circle,square,0.5,0.5,0.0,circle,280.0,positive,0.5,6.25,5,1010,False,participant_PG59.csv
PG59,50/50,2,57,412985,circle,square,0.5,0.5,0.0,circle,230.0,positive,0.5,6.75,5,1007,False,participant_PG59.csv
PG59,50/50,2,58,415422,square,circle,0.5,0.5,1.0,circle,411.0,positive,0.5,7.25,5,1007,False,participant_PG59.csv
PG59,50/50,2,59,417728,square,circle,0.5,0.5,1.0,circle,278.0,positive,0.5,7.75,5,1007,False,participant_PG59.csv
PG59,50/50,2,60,420471,circle,square,0.5,0.5,0.0,circle,711.0,negative,-0.25,7.5,5,1004,False,participant_PG59.csv
PG60,80/20,1,1,30616,circle,square,0.2,0.8,,,,,0.0,0.0,5,1006,True,participant_PG60.csv
PG60,80/20,1,2,33313,square,circle,0.8,0.2,0.0,square,605.0,positive,0.0,0.0,5,1006,True,participant_PG60.csv
PG60,80/20,1,3,36420,square,circle,0.8,0.2,,,,,0.0,0.0,5,1013,True,participant_PG60.csv
PG60,80/20,1,4,39519,circle,square,0.2,0.8,,,,,0.0,0.0,5,1002,True,participant_PG60.csv
PG60,80/20,1,5,42597,square,circle,0.8,0.2,,,,,0.0,0.0,5,1000,True,participant_PG60.csv
PG60,80/20,1,6,45604,circle,square,0.2,0.8,0.0,circle,917.0,negative,0.0,0.0,5,1016,True,participant_PG60.csv
PG60,80/20,1,7,47844,square,circle,0.8,0.2,1.0,circle,145.0,negative,0.0,0.0,5,1005,True,participant_PG60.csv
PG60,80/20,1,8,50193,circle,square,0.2,0.8,1.0,square,262.0,positive,0.0,0.0,5,1001,True,participant_PG60.csv
PG60,80/20,1,9,52772,circle,square,0.2,0.8,1.0,square,486.0,positive,0.0,0.0,5,1001,True,participant_PG60.csv
PG60,80/20,1,10,55247,square,circle,0.8,0.2,0.0,square,394.0,positive,0.0,0.0,5,1011,True,participant_PG60.csv
PG60,80/20,1,11,57677,square,circle,0.8,0.2,0.0,square,345.0,positive,0.0,0.0,5,1003,True,participant_PG60.csv
PG60,80/20,1,12,59984,square,circle,0.8,0.2,0.0,square,201.0,positive,0.0,0.0,5,1015,True,participant_PG60.csv
PG60,80/20,1,13,62377,circle,square,0.2,0.8,1.0,square,294.0,negative,0.0,0.0,5,1017,True,participant_PG60.csv
PG60,80/20,1,14,64675,square,circle,0.8,0.2,0.0,square,196.0,negative,0.0,0.0,5,1015,True,participant_PG60.csv
PG60,80/20,1,15,66958,circle,square,0.2,0.8,1.0,square,195.0,positive,0.0,0.0,5,1006,True,participant_PG60.csv
PG60,80/20,1,16,69191,square,circle,0.8,0.2,1.0,circle,149.0,negative,0.0,0.0,5,1002,True,participant_PG60.csv
PG60,80/20,1,17,71537,square,circle,0.8,0.2,0.0,square,257.0,positive,0.0,0.0,5,1005,True,participant_PG60.csv
PG60,80/20,1,18,73884,circle,square,0.2,0.8,1.0,square,246.0,positive,0.0,0.0,5,1015,True,participant_PG60.csv
PG60,80/20,1,19,76178,circle,square,0.2,0.8,1.0,square,213.0,negative,0.0,0.0,5,1000,True,participant_PG60.csv
PG60,80/20,1,20,78387,square,circle,0.8,0.2,1.0,circle,113.0,positive,0.0,0.0,5,1015,True,participant_PG60.csv
PG60,80/20,1,1,84236,circle,square,0.2,0.8,0.0,circle,867.0,negative,-0.25,-0.25,5,1012,False,participant_PG60.csv
PG60,80/20,1,2,86843,circle,square,0.2,0.8,1.0,square,515.0,negative,-0.25,-0.5,5,1002,False,participant_PG60.csv
PG60,80/20,1,3,89379,square,circle,0.8,0.2,0.0,square,443.0,positive,0.5,0.0,5,1002,False,participant_PG60.csv
PG60,80/20,1,4,91771,circle,square,0.2,0.8,0.0,circle,295.0,positive,0.5,0.5,5,1009,False,participant_PG60.csv
PG60,80/20,1,5,94159,square,circle,0.8,0.2,1.0,circle,314.0,negative,-0.25,0.25,5,1005,False,participant_PG60.csv
PG60,80/20,1,6,96503,circle,square,0.2,0.8,0.0,circle,247.0,negative,-0.25,0.0,5,1007,False,participant_PG60.csv
PG60,80/20,1,7,98915,square,circle,0.8,0.2,0.0,square,332.0,positive,0.5,0.5,5,1011,False,participant_PG60.csv
PG60,80/20,1,8,101867,square,circle,0.8,0.2,1.0,circle,862.0,positive,0.5,1.0,5,1003,False,participant_PG60.csv
PG60,80/20,1,9,104622,square,circle,0.8,0.2,0.0,square,676.0,positive,0.5,1.5,5,1003,False,participant_PG60.csv
PG60,80/20,1,10,107206,circle,square,0.2,0.8,0.0,circle,496.0,negative,-0.25,1.25,5,1001,False,participant_PG60.csv
PG60,80/20,1,11,109682,circle,square,0.2,0.8,0.0,circle,397.0,negative,-0.25,1.0,5,1007,False,participant_PG60.csv
PG60,80/20,1,12,112041,square,circle,0.8,0.2,1.0,circle,267.0,negative,-0.25,0.75,5,1007,False,participant_PG60.csv
PG60,80/20,1,13,114515,circle,square,0.2,0.8,0.0,circle,386.0,positive,0.5,1.25,5,1004,False,participant_PG60.csv
PG60,80/20,1,14,117181,square,circle,0.8,0.2,1.0,circle,575.0,negative,-0.25,1.0,5,1003,False,participant_PG60.csv
PG60,80/20,1,15,119504,square,circle,0.8,0.2,0.0,square,231.0,negative,-0.25,0.75,5,1005,False,participant_PG60.csv
PG60,80/20,1,16,121897,circle,square,0.2,0.8,1.0,square,300.0,negative,-0.25,0.5,5,1014,False,participant_PG60.csv
PG60,80/20,1,17,124372,square,circle,0.8,0.2,0.0,square,399.0,positive,0.5,1.0,5,1005,False,participant_PG60.csv
PG60,80/20,1,18,126844,circle,square,0.2,0.8,1.0,square,378.0,positive,0.5,1.5,5,1006,False,participant_PG60.csv
PG60,80/20,1,19,129434,square,circle,0.8,0.2,1.0,circle,508.0,negative,-0.25,1.25,5,1006,False,participant_PG60.csv
PG60,80/20,1,20,132040,square,circle,0.8,0.2,0.0,square,530.0,positive,0.5,1.75,5,1002,False,participant_PG60.csv
PG60,80/20,1,21,134646,circle,square,0.2,0.8,0.0,circle,524.0,negative,-0.25,1.5,5,1004,False,participant_PG60.csv
PG60,80/20,1,22,137069,square,circle,0.8,0.2,1.0,circle,328.0,positive,0.5,2.0,5,1005,False,participant_PG60.csv
PG60,80/20,1,23,139540,square,circle,0.8,0.2,1.0,circle,394.0,positive,0.5,2.5,5,1003,False,participant_PG60.csv
PG60,80/20,1,24,142254,circle,square,0.2,0.8,0.0,circle,625.0,positive,0.5,3.0,5,1002,False,participant_PG60.csv
PG60,80/20,1,25,144805,square,circle,0.8,0.2,1.0,circle,474.0,negative,-0.25,2.75,5,1008,False,participant_PG60.csv
PG60,80/20,1,26,147212,square,circle,0.8,0.2,0.0,square,312.0,positive,0.5,3.25,5,1010,False,participant_PG60.csv
PG60,80/20,1,27,149683,circle,square,0.2,0.8,0.0,circle,381.0,negative,-0.25,3.0,5,1012,False,participant_PG60.csv
PG60,80/20,1,28,152200,square,circle,0.8,0.2,0.0,square,417.0,negative,-0.25,2.75,5,1004,False,participant_PG60.csv
PG60,80/20,1,29,154432,circle,square,0.2,0.8,1.0,square,131.0,positive,0.5,3.25,5,1007,False,participant_PG60.csv
PG60,80/20,1,30,156835,circle,square,0.2,0.8,0.0,circle,308.0,negative,-0.25,3.0,5,1009,False,participant_PG60.csv
PG60,80/20,1,31,159057,circle,square,0.2,0.8,1.0,square,133.0,positive,0.5,3.5,5,1005,False,participant_PG60.csv
PG60,80/20,1,32,161400,circle,square,0.2,0.8,1.0,square,264.0,positive,0.5,4.0,5,1007,False,participant_PG60.csv
PG60,80/20,1,33,163809,square,circle,0.8,0.2,0.0,square,331.0,positive,0.5,4.5,5,1003,False,participant_PG60.csv
PG60,80/20,1,34,166314,circle,square,0.2,0.8,1.0,square,409.0,negative,-0.25,4.25,5,1009,False,participant_PG60.csv
PG60,80/20,1,35,168675,circle,square,0.2,0.8,0.0,circle,266.0,negative,-0.25,4.0,5,1010,False,participant_PG60.csv
PG60,80/20,1,36,170958,square,circle,0.8,0.2,1.0,circle,211.0,negative,-0.25,3.75,5,1006,False,participant_PG60.csv
PG60,80/20,1,37,173597,square,circle,0.8,0.2,0.0,square,543.0,positive,0.5,4.25,5,1002,False,participant_PG60.csv
PG60,80/20,1,38,175928,square,circle,0.8,0.2,0.0,square,249.0,positive,0.5,4.75,5,1008,False,participant_PG60.csv
PG60,80/20,1,39,178268,circle,square,0.2,0.8,1.0,square,246.0,positive,0.5,5.25,5,1006,False,participant_PG60.csv
PG60,80/20,1,40,180612,square,circle,0.8,0.2,0.0,square,265.0,positive,0.5,5.75,5,1006,False,participant_PG60.csv
PG60,80/20,1,41,182932,square,circle,0.8,0.2,1.0,circle,248.0,negative,-0.25,5.5,5,1002,False,participant_PG60.csv
PG60,80/20,1,42,185250,square,circle,0.8,0.2,0.0,square,229.0,positive,0.5,6.0,5,1003,False,participant_PG60.csv
PG60,80/20,1,43,187594,circle,square,0.2,0.8,1.0,square,245.0,negative,-0.25,5.75,5,1016,False,participant_PG60.csv
PG60,80/20,1,44,189924,circle,square,0.2,0.8,0.0,circle,230.0,negative,-0.25,5.5,5,1006,False,participant_PG60.csv
PG60,80/20,1,45,192548,square,circle,0.8,0.2,1.0,circle,538.0,negative,-0.25,5.25,5,1015,False,participant_PG60.csv
PG60,80/20,1,46,194965,circle,square,0.2,0.8,0.0,circle,331.0,negative,-0.25,5.0,5,1005,False,participant_PG60.csv
PG60,80/20,1,47,197452,square,circle,0.8,0.2,1.0,circle,397.0,negative,-0.25,4.75,5,1003,False,participant_PG60.csv
PG60,80/20,1,48,199818,circle,square,0.2,0.8,1.0,square,262.0,positive,0.5,5.25,5,1016,False,participant_PG60.csv
PG60,80/20,1,49,202137,circle,square,0.2,0.8,1.0,square,234.0,positive,0.5,5.75,5,1000,False,participant_PG60.csv
PG60,80/20,1,50,204488,square,circle,0.8,0.2,0.0,square,262.0,positive,0.5,6.25,5,1002,False,participant_PG60.csv
PG60,80/20,1,51,206877,square,circle,0.8,0.2,0.0,square,296.0,positive,0.5,6.75,5,1002,False,participant_PG60.csv
PG60,80/20,1,52,209230,circle,square,0.2,0.8,1.0,square,248.0,positive,0.5,7.25,5,1014,False,participant_PG60.csv
PG60,80/20,1,53,211758,square,circle,0.8,0.2,1.0,circle,430.0,negative,-0.25,7.0,5,1007,False,participant_PG60.csv
PG60,80/20,1,54,213913,circle,square,0.2,0.8,0.0,circle,81.0,negative,-0.25,6.75,5,1004,False,participant_PG60.csv
PG60,80/20,1,55,216185,square,circle,0.8,0.2,1.0,circle,165.0,positive,0.5,7.25,5,1015,False,participant_PG60.csv
PG60,80/20,1,56,218529,square,circle,0.8,0.2,1.0,circle,246.0,negative,-0.25,7.0,5,1009,False,participant_PG60.csv
PG60,80/20,1,57,220897,circle,square,0.2,0.8,0.0,circle,278.0,negative,-0.25,6.75,5,1003,False,participant_PG60.csv
PG60,80/20,1,58,223152,square,circle,0.8,0.2,1.0,circle,180.0,negative,-0.25,6.5,5,1001,False,participant_PG60.csv
PG60,80/20,1,59,225458,circle,square,0.2,0.8,0.0,circle,213.0,negative,-0.25,6.25,5,1004,False,participant_PG60.csv
PG60,80/20,1,60,227768,circle,square,0.2,0.8,1.0,square,214.0,positive,0.5,6.75,5,1009,False,participant_PG60.csv
PG60,50/50,2,1,233193,circle,square,0.5,0.5,1.0,square,891.0,positive,0.5,7.25,5,1017,False,participant_PG60.csv
PG60,50/50,2,2,235382,circle,square,0.5,0.5,1.0,square,99.0,negative,-0.25,7.0,5,1005,False,participant_PG60.csv
PG60,50/50,2,3,237741,circle,square,0.5,0.5,0.0,circle,281.0,positive,0.5,7.5,5,1009,False,participant_PG60.csv
PG60,50/50,2,4,240132,square,circle,0.5,0.5,0.0,square,295.0,positive,0.5,8.0,5,1006,False,participant_PG60.csv
PG60,50/50,2,5,242477,circle,square,0.5,0.5,1.0,square,267.0,positive,0.5,8.5,5,1006,False,participant_PG60.csv
PG60,50/50,2,6,244832,square,circle,0.5,0.5,1.0,circle,266.0,positive,0.5,9.0,5,1000,False,participant_PG60.csv
PG60,50/50,2,7,247175,circle,square,0.5,0.5,0.0,circle,246.0,positive,0.5,9.5,5,1012,False,participant_PG60.csv
PG60,50/50,2,8,249408,circle,square,0.5,0.5,1.0,square,148.0,negative,-0.25,9.25,5,1000,False,participant_PG60.csv
PG60,50/50,2,9,251622,square,circle,0.5,0.5,0.0,square,129.0,negative,-0.25,9.0,5,1002,False,participant_PG60.csv
PG60,50/50,2,10,253980,square,circle,0.5,0.5,0.0,square,265.0,positive,0.5,9.5,5,1008,False,participant_PG60.csv
PG60,50/50,2,11,256361,square,circle,0.5,0.5,1.0,circle,283.0,positive,0.5,10.0,5,1006,False,participant_PG60.csv
